zespol,slupek
1686,01
1138,02
1140,12
1288,02
1517,01
1326,01
1138,01
1146,02
1349,52
R-13,99
1179,02
1182,03
1291,01
1003,04
1280,02
1524,01
1318,02
1686,02
1288,01
1181,02
1517,02
1054,02
1294,01
1179,03
1136,01
1028,13
1294,52
1289,02
1295,01
1053,01
1001,07
1688,02
1438,01
1140,06
1003,01
1528,02
1055,01
1052,02
1525,02
1139,02
1687,01
1145,01
1149,02
1028,11
1182,01
1301,01
1326,02
1181,01
1149,01
1053,02
1140,01
1001,08
1557,01
1180,01
1561,01
1225,01
1346,51
1290,01
1226,01
1326,03
1685,02
1687,02
1055,04
1146,05
1226,04
1557,02
1280,01
1144,01
1697,01
1697,02
1688,01
1002,01
1052,01
1346,02
1183,03
1145,02
1296,03
1179,04
1054,01
1146,08
1183,01
1528,01
1137,01
1139,01
1028,05
1351,02
1525,01
1137,02
1144,02
1213,02
1179,01
1136,02
1319,02
1318,01
1524,02
1293,01
1213,01
1146,03
1289,01
1140,03
R-13,00
1002,02
