zespol,slupek
2917,02
2915,02
2900,01
2902,01
2921,02
2903,02
2907,01
2915,01
2918,03
2906,02
2916,02
2904,01
2904,02
2902,02
2909,01
2917,01
2908,01
2921,01
2909,02
2908,02
2905,02
2916,01
2907,02
2900,02
2905,01
2906,01
2903,01
