zespol,slupek
4810,02
4073,02
4872,02
4251,01
4852,01
3829,02
4874,02
3160,04
4848,01
4811,01
4250,02
4809,02
4807,01
3831,02
4819,02
4818,02
4074,01
4833,02
4852,02
4809,01
4808,02
4812,01
3833,02
4075,01
4810,01
4871,02
4074,02
3833,01
4260,01
4251,02
3841,01
3327,03
4808,01
3830,02
3160,05
4260,02
4818,01
4819,01
4801,01
3831,01
4807,02
3829,01
4811,02
3834,01
4817,01
4848,02
3830,01
3327,02
4833,01
4817,02
3834,02
4873,51
4812,02
