zespol,slupek
R-07,00
3423,02
3400,05
3282,02
3362,02
3358,01
3364,02
3367,02
3334,02
3359,01
3356,02
3366,02
3359,02
3358,02
3421,01
3441,01
3400,04
3355,01
3052,02
3193,01
3360,02
3362,01
3360,01
3368,02
3357,02
3188,02
3382,04
3282,04
3356,01
3051,03
3382,01
3363,02
3314,01
3357,01
3050,01
3287,01
3422,02
3423,01
3282,03
3369,02
3055,02
3188,01
3363,01
3364,01
3193,02
3367,01
3361,02
3421,02
3365,02
3361,01
3314,02
3334,01
3355,02
3052,04
3050,04
3055,01
3369,01
3441,02
3400,06
3304,02
3288,01
3050,03
3366,01
3287,04
3051,04
3365,01
3288,02
R-07,99
3368,01
3422,01
3304,01
