zespol,slupek
3164,01
3164,03
3171,01
3810,01
3448,02
3176,02
3172,01
3167,03
3320,03
3950,01
3796,01
3431,02
3169,01
3170,02
3225,01
3798,01
3964,01
3810,02
3176,01
3449,02
3225,02
3335,02
3169,02
3797,01
3226,01
3226,02
3701,71
3164,02
3750,04
3171,02
3964,02
3796,02
3384,01
3448,01
3163,01
3798,02
3177,71
3384,02
3227,02
3320,02
3227,01
3449,01
3170,01
3701,01
3431,01
3335,01
3797,02
3168,02
3172,02
3750,03
