zespol,slupek
7005,02
3004,03
7012,04
3237,04
4015,04
4011,04
7006,03
3003,06
R-03,00
3114,04
7090,06
6061,08
4121,03
7014,06
7017,05
4007,03
6004,03
4010,04
3118,01
7099,03
3114,03
6077,03
6010,04
6075,03
6076,04
4137,01
4028,03
3005,05
3115,04
4137,02
6002,04
7005,01
4013,01
7010,04
7094,04
7015,06
4004,04
3239,03
3228,04
6005,04
3240,07
6006,05
4121,04
6001,03
3115,03
6003,12
7011,05
3286,03
7093,04
3001,05
4008,04
7012,03
6003,13
3116,04
3007,06
4028,04
7019,06
3240,10
6013,04
6002,03
6007,03
6013,03
3116,03
6008,03
3007,04
4153,02
6003,10
6011,04
4015,02
4011,03
3238,03
7090,05
4004,03
3005,06
6010,03
3006,06
7018,07
4010,03
R-04,99
3286,04
7090,04
4014,04
4012,04
3480,02
6014,04
3228,03
7011,06
7094,03
4003,08
6077,04
7013,07
R-04,00
7080,01
7015,05
7006,04
6008,04
6075,04
3002,05
7016,08
7016,07
3006,05
6003,14
3240,04
4005,03
6003,11
6001,04
4006,03
7017,06
7019,05
6061,05
4013,02
3237,03
4005,04
6006,06
3238,04
3003,05
6076,03
7099,04
4007,04
3007,05
4012,03
3239,04
6014,03
4003,09
7013,08
4006,04
6005,05
7018,08
4008,03
3118,02
7093,03
6011,03
3001,06
R-03,99
3004,04
6007,04
7014,05
4153,01
4014,03
3007,03
7010,03
