zespol,slupek
1131,01
1123,01
1321,02
1267,02
1126,02
1478,02
1266,01
1125,02
1130,02
1134,01
6075,06
1015,01
1339,01
6133,03
1321,01
1124,01
1265,02
1266,02
1017,04
6133,04
1016,02
R-13,99
1017,01
1095,03
6075,05
1125,01
1270,01
1268,01
1133,02
1269,01
1267,01
1478,01
1095,06
1133,01
1200,02
1129,01
1128,02
1123,02
1126,03
1129,02
6005,11
1016,01
6005,15
1132,02
1272,02
1297,02
1127,02
1124,02
R-13,00
1269,02
1271,01
1297,01
1270,02
1200,01
1268,02
1095,05
1131,02
1014,01
1323,01
1323,03
1265,01
1272,01
1271,02
1128,01
1015,02
1135,02
1132,01
1135,01
1134,02
1127,01
1126,01
1095,04
1130,01
6075,01
1323,02
