zespol,slupek
1777,02
1389,03
1781,01
1786,02
1783,01
1783,02
1393,01
1775,01
1389,04
1776,01
1767,02
1748,01
1690,01
1742,02
1678,01
1777,01
1700,02
1742,01
1767,01
1393,02
1748,02
1786,01
1678,02
1986,01
1780,01
1960,01
1780,02
1781,02
1990,01
1743,01
1776,02
1781,82
1781,03
1395,02
1746,02
1964,01
