zespol,slupek
3870,02
3872,01
3867,02
3953,02
3186,01
3356,03
3866,01
3869,01
3872,02
3188,03
3953,01
3355,01
3873,01
3868,01
3866,02
3867,01
3868,02
3192,01
3869,02
3356,02
3355,02
3193,02
3871,01
3185,01
3871,02
3358,02
3874,02
3870,01
3359,02
