zespol,slupek
5044,02
3058,54
5098,02
4029,04
3085,01
5053,01
5032,01
7094,01
5034,02
3001,58
3085,52
5033,02
4029,03
3388,01
5044,01
3071,01
5163,02
3002,04
5031,01
3058,02
7093,01
3070,01
7094,02
3057,03
3072,01
5194,02
5033,01
4154,01
4121,05
5052,02
5054,01
3228,02
5097,02
4045,03
3388,02
4122,01
5096,01
5099,02
5100,02
3228,08
4045,04
5097,01
3026,52
4004,01
3071,02
5055,02
4004,02
3084,02
3026,53
5051,01
5030,02
7093,08
3480,51
5009,07
5052,01
3072,02
5163,01
3308,03
5035,02
5098,01
5043,05
5099,01
5162,01
5009,08
5050,03
4005,06
4005,01
3069,01
3084,51
5051,02
3234,54
5053,02
5100,03
5031,02
5050,02
4045,06
5032,02
4122,02
5034,01
5055,05
5096,02
3105,02
5035,01
3001,01
3057,05
5054,02
5055,06
5030,03
5043,02
4154,02
3069,02
3070,02
