zespol,slupek
1954,02
1550,01
1826,02
1311,01
1197,01
1306,52
1184,01
1955,02
1307,01
1953,02
1550,02
1229,02
1800,01
1586,01
1184,02
1956,01
1227,03
1841,01
1228,01
1955,01
1230,02
1308,01
1827,01
1196,02
1367,02
1230,04
1953,01
1306,51
1954,01
1846,01
1302,02
1302,03
1197,81
1308,02
1227,04
1956,02
1228,02
1196,01
1307,02
1311,03
1229,01
