zespol,slupek
1866,02
1865,01
1720,01
1738,01
1274,01
1738,02
1273,01
1270,02
1722,01
1722,02
1274,02
1271,01
1513,01
1739,01
1739,02
1721,01
1455,51
1270,01
1455,02
1721,02
1273,02
1865,02
1275,01
1276,01
1999,01
1272,02
1271,02
1866,01
1272,01
1720,02
