zespol,slupek
3320,02
3762,01
3743,02
3745,81
3169,02
3740,02
3745,82
3745,02
3746,81
3742,01
3748,02
3431,01
3701,01
3730,01
3741,01
3322,02
3340,02
3786,01
3748,01
3169,03
3738,01
3741,02
3762,02
3764,02
3786,02
3745,01
3739,01
3431,02
3742,02
3746,01
3743,01
3739,02
3368,02
3763,02
3205,01
3763,01
3744,01
3729,02
3744,02
3321,01
3370,01
3765,01
3701,71
3168,02
3474,02
3738,02
3765,02
3474,01
3740,01
3764,01
3320,01
3169,06
3368,01
3167,03
3163,01
