zespol,slupek
2848,52
2851,01
2851,02
2305,02
2858,01
2850,02
2847,01
2856,02
2466,01
2432,02
2852,04
2858,02
2305,04
2857,02
2860,01
2854,51
2852,01
2857,01
2846,01
2467,02
2856,01
2466,02
2849,01
2854,02
2849,02
2859,02
2855,02
2859,01
2846,52
2855,01
2432,01
2850,01
2467,01
