zespol,slupek
3809,02
3167,01
3221,02
3807,02
3172,02
3168,01
3215,02
3812,02
3808,01
3806,02
3220,02
3806,01
3170,02
3820,02
3320,02
3335,01
3216,02
3823,02
3431,02
3167,03
3701,71
3172,01
3805,02
3820,01
3335,02
3216,03
3701,01
4080,02
3169,02
3163,01
3215,01
3807,01
3822,02
3170,01
3822,01
3821,02
3171,02
3805,01
3220,01
3821,01
3808,02
3812,01
3169,01
3171,01
3384,02
3804,01
3809,01
3221,01
3168,02
