zespol,slupek
1713,01
1735,02
1851,02
1593,02
1958,01
1595,52
1714,02
1400,04
1731,01
1594,01
1488,02
1491,02
1712,02
1712,01
1488,01
1940,01
1595,51
1677,01
1713,02
1591,01
1345,01
1487,01
1677,02
1490,01
1715,01
1958,02
1778,01
1707,01
1491,01
1594,52
1778,02
1851,01
1705,01
1345,02
1940,02
1705,02
1852,02
1596,01
1732,01
1592,02
1852,01
1487,02
1714,01
1596,02
1490,02
1703,02
1731,02
1593,01
1707,04
