zespol,slupek
1981,01
1853,02
1851,01
1236,02
1233,02
1237,01
1860,01
1344,01
1850,02
1237,02
1545,01
1853,01
1860,02
1854,01
1546,01
1979,02
1966,04
1850,01
1851,02
1978,02
1975,02
1234,02
1345,02
1852,01
1975,01
1855,02
1849,01
1981,02
1966,01
1235,02
1849,02
1345,01
1583,02
1236,01
1547,02
1235,01
1583,01
1855,01
1978,01
1966,02
1545,02
1352,01
1352,02
1965,01
1980,01
1966,03
1546,02
1848,01
1979,01
1344,02
1547,01
1233,01
1343,03
1854,02
