zespol,slupek
1237,02
1855,03
1236,01
1980,01
1976,02
1978,01
1545,02
1854,01
1860,01
1965,01
1981,02
1849,02
1967,02
1852,01
1857,02
1977,01
1345,01
1234,02
1848,01
1343,03
1352,02
1352,01
1237,01
1854,02
1345,02
1850,02
1344,02
1851,01
1979,01
1967,01
1979,02
1233,02
1849,01
1853,01
1235,02
1857,01
1853,02
1236,02
1850,01
1978,02
1851,02
1583,01
1977,02
1344,01
1976,01
1860,02
1856,02
1233,01
1583,02
1856,01
1235,01
