zespol,slupek
1083,02
1097,04
R-13,00
1319,01
1096,04
1256,02
1018,02
1018,04
1095,07
1147,03
1020,03
1147,02
1102,02
1096,02
1179,03
1146,06
1156,01
1097,03
1162,01
1095,04
1083,01
1094,02
1256,01
1277,01
1018,01
1219,01
1219,02
1179,05
1339,81
1155,01
1093,02
1156,02
1019,02
1095,01
1158,03
1259,01
1092,02
1124,01
1095,05
1162,02
1158,01
1097,05
1019,01
1319,02
1017,04
1126,03
1017,02
1146,02
1095,02
1095,06
1092,01
1097,01
1339,01
1277,09
1146,05
1157,01
1093,01
1096,01
1102,01
1259,02
1126,01
1124,02
1125,01
1157,02
R-13,99
1146,01
1157,04
1094,01
1125,02
1020,01
1155,02
