zespol,slupek
3840,02
4273,01
3332,02
4253,01
4135,02
3838,02
3171,01
3835,01
3335,02
3335,01
3384,02
3836,02
3836,01
4253,02
3837,01
3168,01
3837,02
3329,01
3172,01
3168,02
3840,01
3328,01
3329,02
4274,02
4135,01
3320,02
3838,01
3169,01
3839,02
3167,01
3167,03
3431,02
3172,02
3839,01
3170,01
3701,01
4273,02
3328,02
4274,01
3327,01
3163,01
3171,02
3169,02
3170,02
3835,02
3701,71
