brygada,czas
05,04:49:00
2,05:04:00
06,05:19:00
1,05:34:00
05,05:49:00
4,06:01:00
2,06:14:00
1,06:29:00
06,06:45:00
4,07:02:00
05,07:18:00
1,07:33:00
3,07:49:00
2,08:04:00
4,08:19:00
1,08:34:00
05,08:51:00
2,09:11:00
3,09:30:00
4,09:50:00
1,10:10:00
2,10:30:00
3,10:50:00
4,11:10:00
1,11:30:00
2,11:50:00
3,12:10:00
4,12:30:00
1,12:50:00
2,13:10:00
06,13:20:00
3,13:30:00
4,13:49:00
05,13:59:00
1,14:09:00
2,14:24:00
06,14:39:00
3,14:54:00
4,15:09:00
05,15:25:00
1,15:40:00
2,15:55:00
06,16:10:00
3,16:25:00
4,16:40:00
05,16:55:00
1,17:10:00
2,17:25:00
06,17:40:00
3,17:55:00
4,18:10:00
05,18:23:00
1,18:38:00
2,18:53:00
06,19:08:00
3,19:23:00
4,19:38:00
05,19:56:00
1,20:16:00
06,20:35:00
212,20:45:00
3,20:55:00
05,21:15:00
1,21:35:00
212,21:55:00
3,22:19:00
212,22:49:00
3,23:19:00
212,23:49:00
