brygada,czas
016,04:57:00
10,05:17:00
12,05:37:00
1,05:50:00
013,06:02:00
3,06:14:00
014,06:26:00
5,06:39:00
6,06:48:00
7,06:56:00
015,07:04:00
8,07:12:00
9,07:20:00
016,07:28:00
10,07:36:00
11,07:44:00
017,07:52:00
12,08:00:00
1,08:08:00
2,08:16:00
013,08:24:00
3,08:32:00
4,08:40:00
014,08:48:00
5,08:56:00
6,09:03:00
7,09:14:00
015,09:20:00
8,09:26:00
9,09:38:00
10,09:50:00
11,10:02:00
017,10:08:00
12,10:14:00
1,10:26:00
2,10:38:00
3,10:50:00
4,11:02:00
5,11:14:00
6,11:26:00
7,11:38:00
8,11:50:00
9,12:02:00
10,12:14:00
11,12:26:00
12,12:38:00
1,12:50:00
2,13:02:00
3,13:14:00
4,13:26:00
5,13:38:00
6,13:50:00
7,14:03:00
8,14:15:00
9,14:27:00
10,14:39:00
11,14:48:00
016,14:56:00
12,15:04:00
1,15:12:00
017,15:20:00
2,15:28:00
3,15:36:00
013,15:44:00
4,15:52:00
5,16:00:00
6,16:08:00
014,16:16:00
7,16:24:00
8,16:32:00
015,16:40:00
9,16:48:00
10,16:56:00
11,17:04:00
016,17:12:00
12,17:20:00
1,17:28:00
017,17:36:00
2,17:44:00
3,17:52:00
013,18:00:00
4,18:07:00
5,18:15:00
6,18:26:00
014,18:32:00
7,18:38:00
8,18:50:00
015,18:55:00
9,19:02:00
10,19:14:00
11,19:26:00
12,19:38:00
1,19:50:00
2,20:02:00
3,20:17:00
4,20:27:00
5,20:37:00
7,20:57:00
8,21:17:00
9,21:37:00
12,21:57:00
2,22:17:00
3,22:38:00
5,23:00:00
7,23:19:00
8,23:39:00
