brygada,czas
71,05:05:00
72,05:40:00
06,05:55:00
4,06:16:00
5,06:33:00
71,06:48:00
72,07:03:00
3,07:18:00
06,07:33:00
4,07:48:00
5,08:03:00
71,08:18:00
72,08:33:00
3,08:53:00
06,09:13:00
4,09:33:00
5,09:53:00
71,10:13:00
72,10:33:00
3,10:53:00
4,11:13:00
5,11:33:00
71,11:53:00
72,12:13:00
3,12:33:00
4,12:53:00
5,13:13:00
71,13:33:00
72,13:53:00
3,14:13:00
4,14:33:00
5,14:48:00
71,15:03:00
72,15:18:00
06,15:33:00
3,15:48:00
4,16:03:00
5,16:18:00
71,16:33:00
72,16:48:00
06,17:03:00
3,17:18:00
4,17:33:00
5,17:52:00
71,18:12:00
72,18:32:00
06,18:52:00
3,19:12:00
4,19:32:00
5,19:52:00
71,20:12:00
72,20:32:00
3,20:52:00
4,21:11:00
71,21:35:00
72,22:05:00
3,22:35:00
4,23:05:00
