brygada,czas
1,04:41:00
3,05:00:00
5,05:15:00
452,05:30:00
453,05:45:00
017,05:52:00
015,05:59:00
2,06:06:00
018,06:13:00
7,06:21:00
10,06:28:00
8,06:35:00
1,06:42:00
3,06:50:00
011,06:57:00
4,07:05:00
016,07:13:00
017,07:19:00
5,07:26:00
2,07:32:00
6,07:40:00
013,07:46:00
7,07:53:00
014,08:00:00
8,08:08:00
012,08:15:00
015,08:23:00
018,08:31:00
9,08:38:00
10,08:53:00
1,09:04:00
2,09:20:00
3,09:35:00
4,09:50:00
5,10:05:00
6,10:20:00
7,10:35:00
8,10:50:00
9,11:05:00
10,11:20:00
1,11:35:00
2,11:50:00
3,12:05:00
4,12:20:00
5,12:35:00
6,12:50:00
7,13:05:00
8,13:20:00
9,13:35:00
10,13:50:00
1,14:05:00
2,14:20:00
3,14:35:00
4,14:48:00
5,15:03:00
6,15:18:00
7,15:33:00
011,15:48:00
8,16:03:00
9,16:18:00
10,16:33:00
1,16:48:00
2,17:03:00
3,17:18:00
4,17:33:00
5,17:48:00
6,18:03:00
7,18:19:00
8,18:36:00
9,18:54:00
10,19:09:00
1,19:24:00
2,19:39:00
3,19:54:00
4,20:09:00
5,20:24:00
6,20:39:00
7,20:54:00
8,21:09:00
9,21:24:00
10,21:39:00
2,21:54:00
239,22:09:00
4,22:24:00
237,22:42:00
6,23:12:00
8,23:42:00
