brygada,czas
41,05:05:00
43,06:05:00
45,07:05:00
42,08:05:00
41,09:05:00
44,10:05:00
45,11:05:00
43,12:05:00
41,13:05:00
42,14:05:00
45,15:05:00
44,16:08:00
41,17:06:00
43,18:05:00
42,19:06:00
44,20:05:00
41,20:54:00
45,22:05:00
42,23:05:00
44,24:07:00
