brygada,czas
8,03:54:00
5,04:14:00
11,04:22:00
13,04:42:00
7,04:54:00
14,05:01:00
018,05:13:00
1,05:21:00
015,05:29:00
8,05:41:00
12,05:47:00
5,05:57:00
6,06:09:00
7,06:21:00
017,06:30:00
2,06:33:00
016,06:42:00
018,06:45:00
9,06:53:00
4,06:58:00
10,07:01:00
11,07:09:00
3,07:17:00
019,07:25:00
13,07:33:00
14,07:41:00
1,07:49:00
015,07:57:00
2,08:05:00
016,08:13:00
12,08:21:00
4,08:29:00
5,08:37:00
6,08:45:00
7,08:57:00
8,09:09:00
9,09:21:00
10,09:33:00
11,09:45:00
12,09:57:00
13,10:09:00
14,10:21:00
1,10:33:00
2,10:45:00
3,10:57:00
4,11:09:00
5,11:21:00
6,11:33:00
7,11:45:00
8,11:57:00
9,12:09:00
10,12:21:00
11,12:33:00
12,12:45:00
13,12:57:00
14,13:09:00
1,13:21:00
2,13:33:00
3,13:45:00
4,13:57:00
016,14:06:00
5,14:09:00
019,14:18:00
6,14:21:00
7,14:33:00
017,14:41:00
015,14:44:00
8,14:47:00
9,14:53:00
018,15:01:00
10,15:09:00
11,15:17:00
12,15:25:00
13,15:33:00
5,15:41:00
019,15:49:00
1,15:57:00
2,16:05:00
015,16:13:00
3,16:21:00
4,16:29:00
016,16:37:00
14,16:45:00
6,16:53:00
7,17:01:00
017,17:09:00
8,17:17:00
9,17:25:00
018,17:33:00
10,17:41:00
11,17:49:00
12,17:57:00
13,18:09:00
019,18:21:00
2,18:33:00
015,18:45:00
3,18:57:00
4,19:09:00
14,19:21:00
6,19:33:00
7,19:45:00
8,19:57:00
9,20:09:00
10,20:21:00
11,20:41:00
12,21:01:00
14,21:21:00
015,21:41:00
3,22:01:00
2,22:21:00
8,22:41:00
10,23:02:00
