brygada,czas
5,05:34:00
6,05:57:00
1,06:13:00
2,06:29:00
4,06:49:00
5,07:04:00
08,07:19:00
6,07:34:00
09,07:41:00
1,07:50:00
7,07:57:00
2,08:06:00
010,08:11:00
3,08:22:00
011,08:25:00
4,08:37:00
5,08:52:00
6,09:07:00
7,09:15:00
1,09:22:00
2,09:37:00
3,09:52:00
4,10:09:00
5,10:24:00
6,10:39:00
7,10:54:00
1,11:09:00
2,11:24:00
3,11:39:00
4,11:54:00
5,12:09:00
6,12:24:00
7,12:39:00
1,12:54:00
2,13:09:00
3,13:24:00
4,13:39:00
5,13:54:00
6,14:09:00
7,14:24:00
1,14:39:00
08,14:46:00
2,14:54:00
09,15:01:00
3,15:09:00
010,15:16:00
4,15:24:00
011,15:31:00
5,15:40:00
012,15:49:00
6,15:57:00
013,16:04:00
7,16:12:00
08,16:19:00
1,16:26:00
09,16:34:00
2,16:41:00
010,16:49:00
3,16:56:00
011,17:04:00
4,17:11:00
012,17:19:00
5,17:26:00
013,17:34:00
6,17:41:00
08,17:49:00
7,17:56:00
09,18:04:00
1,18:12:00
010,18:19:00
2,18:27:00
011,18:34:00
3,18:42:00
4,18:57:00
5,19:12:00
6,19:25:00
7,19:38:00
1,19:53:00
2,20:08:00
3,20:23:00
4,20:38:00
5,20:53:00
269,21:07:00
7,21:21:00
1,21:36:00
2,21:49:00
3,22:04:00
4,22:19:00
269,22:34:00
7,22:59:00
3,23:29:00
