brygada,czas
1,05:19:00
09,05:49:00
4,06:07:00
6,06:23:00
08,06:38:00
7,06:53:00
1,07:08:00
2,07:24:00
3,07:42:00
09,07:58:00
4,08:13:00
5,08:28:00
6,08:43:00
08,08:58:00
7,09:13:00
1,09:28:00
2,09:47:00
3,10:07:00
4,10:26:00
5,10:47:00
6,11:07:00
7,11:27:00
1,11:47:00
2,12:07:00
3,12:27:00
4,12:46:00
5,13:07:00
6,13:27:00
7,13:44:00
1,14:00:00
2,14:15:00
08,14:30:00
3,14:45:00
4,14:59:00
5,15:15:00
6,15:31:00
7,15:46:00
1,16:01:00
09,16:16:00
2,16:31:00
08,16:46:00
3,17:01:00
4,17:15:00
5,17:31:00
6,17:46:00
7,18:01:00
1,18:16:00
09,18:31:00
2,18:47:00
3,19:07:00
4,19:24:00
5,19:45:00
6,20:05:00
7,20:25:00
1,20:45:00
2,21:05:00
4,21:23:00
5,21:43:00
6,22:03:00
7,22:23:00
1,22:49:00
4,23:19:00
5,23:49:00
