brygada,czas
4,05:21:00
5,05:36:00
319,05:51:00
8,06:06:00
011,06:18:00
1,06:28:00
2,06:38:00
3,06:48:00
09,06:58:00
4,07:08:00
010,07:18:00
5,07:28:00
319,07:38:00
7,07:48:00
8,07:58:00
011,08:08:00
1,08:18:00
2,08:28:00
3,08:38:00
09,08:48:00
4,08:58:00
010,09:06:00
5,09:18:00
319,09:33:00
7,09:48:00
8,10:03:00
1,10:18:00
2,10:33:00
3,10:48:00
4,11:03:00
5,11:18:00
319,11:33:00
7,11:48:00
8,12:03:00
1,12:18:00
2,12:33:00
3,12:48:00
4,13:03:00
5,13:18:00
319,13:33:00
7,13:48:00
8,14:03:00
1,14:18:00
2,14:32:00
3,14:42:00
09,14:52:00
4,15:02:00
5,15:12:00
319,15:22:00
010,15:32:00
7,15:42:00
011,15:52:00
8,16:02:00
012,16:12:00
1,16:22:00
2,16:32:00
3,16:42:00
09,16:52:00
4,17:02:00
5,17:12:00
319,17:22:00
010,17:32:00
7,17:42:00
011,17:52:00
8,18:02:00
012,18:12:00
1,18:22:00
2,18:33:00
3,18:48:00
4,19:03:00
5,19:18:00
319,19:32:00
7,19:47:00
8,20:02:00
1,20:17:00
2,20:32:00
3,20:47:00
4,21:02:00
5,21:17:00
319,21:32:00
7,21:54:00
3,22:24:00
207,22:54:00
