brygada,czas
11,05:16:00
51,05:31:00
4,05:46:00
012,06:01:00
7,06:16:00
8,06:31:00
9,06:41:00
10,06:51:00
11,07:01:00
51,07:11:00
2,07:19:00
3,07:26:00
4,07:33:00
5,07:41:00
012,07:51:00
6,08:01:00
7,08:11:00
8,08:21:00
9,08:31:00
10,08:41:00
11,08:51:00
51,09:01:00
2,09:11:00
3,09:21:00
4,09:31:00
5,09:41:00
6,09:51:00
7,10:01:00
8,10:11:00
9,10:21:00
10,10:31:00
11,10:41:00
51,10:51:00
2,11:01:00
3,11:11:00
4,11:21:00
5,11:31:00
6,11:41:00
7,11:51:00
8,12:01:00
9,12:11:00
10,12:21:00
11,12:31:00
51,12:41:00
2,12:51:00
3,13:01:00
4,13:11:00
5,13:21:00
6,13:31:00
7,13:41:00
8,13:51:00
9,14:01:00
10,14:11:00
11,14:21:00
51,14:31:00
2,14:41:00
3,14:51:00
4,15:01:00
5,15:11:00
6,15:21:00
7,15:31:00
8,15:41:00
9,15:51:00
10,16:01:00
012,16:11:00
11,16:21:00
51,16:31:00
2,16:41:00
3,16:51:00
4,17:01:00
5,17:11:00
6,17:21:00
7,17:31:00
8,17:41:00
9,17:51:00
10,18:01:00
012,18:11:00
11,18:21:00
51,18:31:00
2,18:41:00
3,18:51:00
4,19:01:00
5,19:11:00
6,19:21:00
7,19:31:00
8,19:41:00
9,19:51:00
10,20:01:00
012,20:11:00
11,20:21:00
51,20:31:00
2,20:41:00
3,20:51:00
4,21:01:00
5,21:11:00
6,21:21:00
7,21:31:00
9,21:46:00
10,22:01:00
2,22:16:00
4,22:31:00
5,22:46:00
7,23:01:00
9,23:16:00
10,23:31:00
2,23:46:00
