brygada,czas
4,04:37:00
012,04:57:00
7,05:12:00
9,05:27:00
10,05:43:00
011,05:57:00
1,06:09:00
2,06:21:00
3,06:33:00
4,06:45:00
5,06:57:00
6,07:09:00
012,07:21:00
7,07:33:00
8,07:45:00
9,07:57:00
10,08:09:00
011,08:21:00
1,08:33:00
2,08:46:00
3,08:59:00
4,09:12:00
5,09:27:00
6,09:42:00
012,09:49:00
7,09:57:00
8,10:12:00
9,10:27:00
10,10:42:00
1,10:57:00
2,11:12:00
3,11:27:00
4,11:42:00
5,11:57:00
6,12:12:00
7,12:27:00
8,12:42:00
9,12:57:00
10,13:13:00
1,13:28:00
2,13:43:00
3,13:58:00
4,14:13:00
5,14:28:00
6,14:43:00
7,14:58:00
8,15:10:00
012,15:22:00
9,15:34:00
10,15:46:00
1,15:58:00
2,16:10:00
3,16:22:00
4,16:34:00
5,16:46:00
011,16:58:00
6,17:10:00
7,17:22:00
8,17:34:00
012,17:46:00
9,17:58:00
10,18:10:00
1,18:23:00
2,18:38:00
3,18:53:00
4,19:07:00
5,19:22:00
011,19:37:00
6,19:52:00
7,20:07:00
8,20:22:00
9,20:37:00
10,20:52:00
2,21:07:00
3,21:22:00
4,21:37:00
5,21:52:00
6,22:07:00
7,22:22:00
8,22:42:00
10,23:02:00
3,23:32:00
