brygada,czas
011,04:32:00
2,04:52:00
012,05:02:00
011,05:12:00
7,05:22:00
4,05:32:00
2,05:42:00
012,05:52:00
011,05:59:00
8,06:05:00
1,06:11:00
4,06:17:00
6,06:23:00
2,06:29:00
7,06:35:00
011,06:41:00
021,06:44:00
8,06:47:00
012,06:53:00
022,06:56:00
3,06:58:00
4,07:02:00
023,07:04:00
6,07:06:00
1,07:10:00
024,07:12:00
9,07:14:00
7,07:18:00
021,07:20:00
2,07:22:00
5,07:26:00
022,07:28:00
8,07:30:00
012,07:34:00
023,07:36:00
10,07:38:00
3,07:42:00
024,07:44:00
011,07:46:00
6,07:50:00
021,07:52:00
1,07:54:00
9,07:58:00
022,08:00:00
4,08:02:00
2,08:06:00
023,08:08:00
5,08:10:00
7,08:14:00
024,08:16:00
012,08:18:00
10,08:22:00
021,08:24:00
8,08:26:00
011,08:30:00
022,08:32:00
3,08:34:00
1,08:38:00
023,08:40:00
9,08:42:00
4,08:46:00
024,08:48:00
6,08:50:00
5,08:54:00
7,08:59:00
2,09:05:00
8,09:11:00
3,09:17:00
10,09:23:00
4,09:29:00
6,09:35:00
1,09:41:00
7,09:47:00
2,09:53:00
9,09:59:00
3,10:05:00
10,10:11:00
5,10:17:00
6,10:23:00
1,10:29:00
8,10:35:00
2,10:41:00
9,10:47:00
4,10:53:00
10,10:59:00
5,11:05:00
7,11:11:00
1,11:17:00
8,11:23:00
3,11:29:00
9,11:35:00
4,11:41:00
6,11:47:00
5,11:53:00
7,11:59:00
2,12:05:00
8,12:11:00
3,12:17:00
10,12:23:00
4,12:29:00
6,12:35:00
1,12:41:00
7,12:47:00
2,12:53:00
9,12:59:00
3,13:05:00
10,13:11:00
5,13:17:00
6,13:23:00
1,13:29:00
2,13:35:00
8,13:41:00
9,13:47:00
4,13:53:00
10,13:59:00
5,14:05:00
7,14:11:00
1,14:17:00
3,14:23:00
8,14:29:00
6,14:35:00
4,14:41:00
2,14:46:00
5,14:50:00
7,14:58:00
9,15:02:00
3,15:06:00
10,15:14:00
6,15:18:00
1,15:26:00
021,15:28:00
2,15:30:00
8,15:34:00
022,15:36:00
011,15:38:00
4,15:42:00
023,15:44:00
9,15:46:00
3,15:50:00
024,15:52:00
012,15:54:00
10,15:58:00
021,16:00:00
5,16:02:00
7,16:06:00
022,16:08:00
1,16:10:00
6,16:14:00
023,16:16:00
8,16:18:00
013,16:22:00
011,16:24:00
4,16:26:00
9,16:30:00
021,16:32:00
2,16:34:00
012,16:38:00
022,16:40:00
10,16:42:00
5,16:46:00
024,16:48:00
7,16:50:00
3,16:54:00
011,16:56:00
6,16:58:00
8,17:02:00
021,17:04:00
013,17:06:00
4,17:10:00
023,17:12:00
1,17:14:00
2,17:18:00
024,17:20:00
012,17:22:00
9,17:26:00
011,17:28:00
5,17:30:00
7,17:34:00
022,17:36:00
3,17:38:00
6,17:42:00
023,17:44:00
10,17:46:00
013,17:50:00
024,17:52:00
4,17:54:00
1,17:58:00
2,18:02:00
8,18:06:00
5,18:11:00
012,18:17:00
6,18:23:00
011,18:29:00
7,18:35:00
1,18:41:00
013,18:47:00
8,18:53:00
4,18:59:00
012,19:05:00
2,19:11:00
011,19:17:00
7,19:23:00
5,19:29:00
013,19:35:00
8,19:41:00
4,19:47:00
6,19:53:00
2,19:59:00
1,20:05:00
5,20:12:00
013,20:22:00
012,20:32:00
7,20:42:00
1,20:52:00
8,21:02:00
2,21:12:00
012,21:22:00
7,21:32:00
5,21:42:00
8,21:52:00
013,22:02:00
1,22:12:00
7,22:22:00
5,22:32:00
2,22:42:00
013,22:52:00
1,23:02:00
8,23:12:00
7,23:32:00
013,23:52:00
7,24:12:00
