brygada,czas
6,05:26:00
1,05:41:00
2,05:56:00
4,06:12:00
5,06:25:00
08,06:40:00
6,06:55:00
1,07:10:00
2,07:25:00
3,07:42:00
4,07:57:00
5,08:10:00
6,08:25:00
1,08:40:00
2,08:55:00
3,09:10:00
4,09:29:00
5,09:44:00
6,09:59:00
7,10:14:00
1,10:29:00
2,10:44:00
3,10:59:00
4,11:14:00
5,11:29:00
6,11:44:00
7,11:59:00
1,12:14:00
2,12:29:00
3,12:44:00
4,12:59:00
5,13:14:00
6,13:29:00
7,13:44:00
1,13:59:00
2,14:14:00
3,14:29:00
4,14:44:00
5,14:59:00
6,15:15:00
7,15:30:00
1,15:45:00
2,16:00:00
3,16:15:00
4,16:30:00
5,16:45:00
6,17:00:00
7,17:15:00
1,17:30:00
2,17:45:00
3,18:00:00
4,18:16:00
5,18:31:00
6,18:46:00
7,19:01:00
1,19:13:00
2,19:28:00
3,19:43:00
4,20:01:00
5,20:16:00
7,20:46:00
1,21:01:00
2,21:15:00
3,21:29:00
4,21:44:00
269,21:59:00
7,22:29:00
3,22:59:00
269,23:34:00
