brygada,czas
3,04:50:00
1,05:20:00
3,05:46:00
1,06:04:00
2,06:19:00
3,06:34:00
4,06:49:00
1,07:04:00
2,07:19:00
3,07:34:00
4,07:49:00
1,08:04:00
2,08:19:00
3,08:34:00
4,08:49:00
1,09:04:00
2,09:19:00
3,09:34:00
4,09:49:00
1,10:04:00
2,10:19:00
3,10:34:00
4,10:49:00
1,11:04:00
2,11:19:00
3,11:34:00
4,11:49:00
1,12:04:00
2,12:19:00
3,12:34:00
4,12:49:00
1,13:04:00
2,13:19:00
3,13:34:00
4,13:49:00
1,14:04:00
2,14:19:00
3,14:34:00
4,14:49:00
1,15:04:00
05,15:18:00
2,15:33:00
3,15:48:00
4,16:03:00
1,16:18:00
05,16:33:00
2,16:48:00
3,17:03:00
4,17:18:00
1,17:33:00
05,17:48:00
2,18:03:00
3,18:17:00
4,18:32:00
1,18:47:00
2,19:04:00
3,19:19:00
4,19:34:00
1,19:49:00
2,20:04:00
3,20:19:00
4,20:34:00
1,20:49:00
2,21:04:00
3,21:19:00
1,21:34:00
2,21:51:00
3,22:20:00
2,22:50:00
