brygada,czas
8,04:35:00
2,04:55:00
4,05:15:00
9,05:32:00
6,05:40:00
011,05:50:00
8,06:00:00
1,06:12:00
2,06:22:00
3,06:32:00
4,06:42:00
5,06:48:00
9,06:52:00
6,06:56:00
429,07:01:00
7,07:06:00
011,07:15:00
8,07:24:00
1,07:34:00
2,07:44:00
3,07:54:00
4,08:04:00
5,08:14:00
9,08:24:00
6,08:34:00
429,08:44:00
7,08:54:00
011,09:04:00
8,09:14:00
2,09:24:00
1,09:34:00
4,09:44:00
3,09:54:00
9,10:04:00
5,10:14:00
429,10:24:00
6,10:34:00
8,10:44:00
7,10:54:00
1,11:04:00
2,11:14:00
3,11:24:00
4,11:34:00
5,11:44:00
9,11:54:00
6,12:04:00
429,12:14:00
7,12:24:00
8,12:34:00
2,12:44:00
1,12:54:00
4,13:04:00
3,13:14:00
9,13:24:00
5,13:34:00
429,13:44:00
6,13:54:00
8,14:04:00
7,14:14:00
1,14:24:00
2,14:34:00
3,14:44:00
4,14:54:00
5,15:04:00
9,15:14:00
6,15:20:00
429,15:26:00
012,15:32:00
8,15:38:00
7,15:44:00
014,15:50:00
2,15:56:00
1,16:02:00
3,16:08:00
011,16:14:00
4,16:20:00
422,16:26:00
013,16:32:00
5,16:38:00
6,16:44:00
9,16:50:00
012,16:56:00
429,17:02:00
7,17:08:00
8,17:15:00
2,17:20:00
014,17:26:00
3,17:32:00
1,17:38:00
4,17:44:00
011,17:50:00
013,17:56:00
422,18:02:00
6,18:08:00
5,18:14:00
012,18:20:00
9,18:26:00
7,18:35:00
429,18:45:00
2,18:55:00
8,19:05:00
3,19:15:00
1,19:25:00
4,19:35:00
422,19:45:00
6,19:55:00
5,20:05:00
9,20:15:00
7,20:25:00
429,20:35:00
2,20:45:00
3,20:55:00
1,21:05:00
6,21:15:00
422,21:25:00
5,21:45:00
7,22:05:00
429,22:25:00
3,22:45:00
6,23:05:00
5,23:25:00
7,23:45:00
