brygada,czas
015,04:07:00
9,04:37:00
11,05:07:00
013,05:27:00
2,05:41:00
014,05:51:00
4,06:01:00
016,06:11:00
5,06:21:00
015,06:31:00
7,06:41:00
8,06:51:00
017,07:01:00
9,07:12:00
10,07:22:00
11,07:32:00
12,07:42:00
013,07:52:00
1,08:03:00
2,08:13:00
3,08:23:00
014,08:33:00
4,08:43:00
016,08:53:00
5,09:03:00
015,09:12:00
6,09:20:00
7,09:35:00
8,09:50:00
9,10:05:00
10,10:20:00
11,10:35:00
12,10:50:00
1,11:05:00
2,11:20:00
3,11:35:00
4,11:50:00
5,12:05:00
6,12:20:00
7,12:35:00
8,12:50:00
9,13:05:00
10,13:20:00
11,13:31:00
12,13:42:00
015,13:53:00
1,14:04:00
2,14:14:00
3,14:24:00
013,14:34:00
4,14:44:00
5,14:54:00
014,15:05:00
6,15:15:00
7,15:25:00
016,15:35:00
8,15:45:00
9,15:55:00
017,16:05:00
10,16:15:00
11,16:25:00
12,16:35:00
015,16:45:00
1,16:55:00
2,17:05:00
018,17:15:00
3,17:25:00
013,17:35:00
4,17:45:00
5,17:55:00
014,18:05:00
6,18:15:00
7,18:25:00
016,18:36:00
8,18:48:00
9,19:00:00
10,19:15:00
11,19:30:00
12,19:45:00
015,19:50:00
1,20:00:00
2,20:15:00
3,20:30:00
4,20:45:00
5,21:02:00
6,21:17:00
7,21:32:00
8,21:47:00
9,22:02:00
10,22:17:00
11,22:32:00
12,22:47:00
3,23:17:00
4,23:32:00
5,23:52:00
9,24:17:00
