brygada,czas
010,03:57:00
6,04:11:00
3,04:17:00
9,04:31:00
011,04:37:00
8,05:07:00
4,05:24:00
1,05:27:00
012,06:08:00
5,06:28:00
2,06:34:00
7,06:40:00
010,14:16:00
012,14:34:00
011,14:40:00
