brygada,czas
3,04:52:00
5,05:07:00
6,05:22:00
8,05:37:00
10,05:52:00
12,06:07:00
13,06:17:00
14,06:27:00
15,06:37:00
16,06:47:00
17,06:57:00
2,07:07:00
3,07:17:00
4,07:27:00
5,07:37:00
6,07:47:00
7,07:57:00
8,08:07:00
9,08:17:00
10,08:27:00
11,08:37:00
12,08:47:00
13,08:57:00
14,09:07:00
15,09:17:00
737,09:27:00
16,09:37:00
17,09:47:00
431,09:57:00
2,10:07:00
3,10:17:00
4,10:27:00
5,10:37:00
6,10:47:00
7,10:57:00
8,11:07:00
9,11:17:00
10,11:27:00
11,11:37:00
12,11:47:00
13,11:57:00
14,12:07:00
15,12:17:00
16,12:27:00
17,12:37:00
431,12:47:00
2,12:57:00
3,13:07:00
4,13:17:00
5,13:27:00
6,13:37:00
7,13:47:00
8,13:57:00
9,14:07:00
10,14:17:00
11,14:27:00
12,14:37:00
13,14:47:00
14,14:57:00
15,15:07:00
16,15:17:00
17,15:27:00
431,15:37:00
2,15:47:00
3,15:57:00
4,16:07:00
5,16:17:00
6,16:27:00
7,16:37:00
8,16:47:00
9,16:57:00
10,17:07:00
11,17:17:00
12,17:27:00
13,17:37:00
14,17:47:00
15,17:57:00
16,18:07:00
17,18:17:00
431,18:27:00
2,18:37:00
433,18:47:00
3,18:57:00
4,19:07:00
5,19:17:00
6,19:27:00
7,19:37:00
8,19:47:00
9,19:57:00
10,20:07:00
11,20:17:00
12,20:27:00
13,20:37:00
14,20:47:00
15,20:57:00
16,21:07:00
17,21:17:00
431,21:27:00
433,21:37:00
4,21:52:00
6,22:07:00
7,22:22:00
10,22:37:00
11,22:52:00
14,23:22:00
