brygada,czas
9,05:21:00
10,05:36:00
11,05:44:00
1,05:56:00
2,06:09:00
013,06:16:00
3,06:22:00
4,06:32:00
014,06:39:00
5,06:46:00
6,06:52:00
015,06:59:00
7,07:05:00
8,07:12:00
9,07:24:00
016,07:32:00
10,07:40:00
11,07:48:00
12,07:56:00
1,08:04:00
2,08:12:00
013,08:20:00
3,08:28:00
4,08:36:00
014,08:44:00
5,08:52:00
6,09:00:00
015,09:08:00
7,09:15:00
8,09:23:00
9,09:34:00
10,09:46:00
11,09:58:00
12,10:10:00
1,10:22:00
2,10:34:00
3,10:46:00
4,10:58:00
5,11:10:00
6,11:22:00
7,11:34:00
8,11:46:00
9,11:58:00
10,12:10:00
11,12:22:00
12,12:34:00
1,12:46:00
2,12:58:00
3,13:10:00
4,13:22:00
5,13:34:00
6,13:46:00
7,13:58:00
8,14:11:00
015,14:17:00
9,14:23:00
10,14:36:00
016,14:43:00
11,14:48:00
12,15:00:00
1,15:08:00
2,15:16:00
3,15:24:00
013,15:32:00
4,15:40:00
5,15:48:00
014,15:56:00
6,16:04:00
7,16:12:00
8,16:20:00
015,16:28:00
9,16:36:00
10,16:44:00
016,16:52:00
11,17:00:00
12,17:08:00
1,17:16:00
2,17:24:00
3,17:32:00
013,17:40:00
4,17:48:00
5,17:56:00
014,18:03:00
6,18:11:00
7,18:19:00
8,18:26:00
015,18:34:00
9,18:46:00
016,18:58:00
11,19:10:00
12,19:22:00
1,19:34:00
3,19:46:00
013,19:58:00
4,20:10:00
014,20:21:00
6,20:32:00
