brygada,czas
5,05:17:00
8,05:47:00
012,06:08:00
9,06:19:00
10,06:29:00
1,06:41:00
2,06:54:00
3,07:06:00
4,07:18:00
5,07:28:00
011,07:38:00
6,07:49:00
7,07:59:00
8,08:10:00
012,08:22:00
9,08:34:00
10,08:46:00
013,08:58:00
1,09:10:00
2,09:22:00
3,09:34:00
4,09:45:00
5,09:58:00
011,10:13:00
6,10:28:00
7,10:43:00
8,10:57:00
9,11:09:00
10,11:24:00
1,11:39:00
2,11:54:00
3,12:09:00
4,12:24:00
5,12:39:00
6,12:54:00
7,13:09:00
8,13:24:00
9,13:39:00
10,13:54:00
1,14:09:00
2,14:24:00
012,14:39:00
3,14:54:00
4,15:09:00
5,15:24:00
6,15:40:00
7,15:57:00
8,16:12:00
9,16:27:00
10,16:42:00
1,16:57:00
2,17:12:00
012,17:27:00
3,17:42:00
4,17:57:00
5,18:12:00
6,18:27:00
7,18:42:00
8,18:56:00
9,19:11:00
10,19:26:00
1,19:40:00
2,19:53:00
012,20:08:00
3,20:23:00
4,20:38:00
5,20:53:00
6,21:07:00
7,21:21:00
8,21:35:00
206,21:52:00
1,22:12:00
208,22:32:00
205,22:52:00
3,23:17:00
6,23:47:00
