brygada,czas
11,05:29:00
51,05:44:00
4,05:59:00
012,06:17:00
7,06:32:00
8,06:47:00
9,06:57:00
10,07:07:00
11,07:17:00
51,07:27:00
2,07:35:00
3,07:42:00
4,07:49:00
5,07:57:00
012,08:07:00
6,08:17:00
7,08:27:00
8,08:37:00
9,08:47:00
10,08:57:00
11,09:07:00
51,09:17:00
2,09:27:00
3,09:37:00
4,09:47:00
5,09:57:00
6,10:07:00
7,10:17:00
8,10:27:00
9,10:37:00
10,10:47:00
11,10:57:00
51,11:07:00
2,11:17:00
3,11:27:00
4,11:37:00
5,11:47:00
6,11:57:00
7,12:07:00
8,12:17:00
9,12:27:00
10,12:37:00
11,12:47:00
51,12:57:00
2,13:07:00
3,13:17:00
4,13:27:00
5,13:37:00
6,13:47:00
7,13:57:00
8,14:07:00
9,14:17:00
10,14:27:00
11,14:37:00
51,14:47:00
2,14:57:00
3,15:07:00
4,15:18:00
5,15:28:00
6,15:38:00
7,15:48:00
8,15:58:00
9,16:08:00
10,16:18:00
012,16:28:00
11,16:38:00
51,16:48:00
2,16:58:00
3,17:08:00
4,17:18:00
5,17:28:00
6,17:38:00
7,17:48:00
8,17:58:00
9,18:08:00
10,18:18:00
012,18:28:00
11,18:38:00
51,18:48:00
2,18:58:00
3,19:08:00
4,19:17:00
5,19:27:00
6,19:37:00
7,19:47:00
8,19:57:00
9,20:07:00
10,20:17:00
012,20:27:00
11,20:37:00
51,20:47:00
2,20:57:00
3,21:06:00
4,21:14:00
5,21:24:00
6,21:34:00
7,21:44:00
9,21:59:00
10,22:14:00
2,22:29:00
4,22:44:00
5,22:59:00
7,23:14:00
9,23:29:00
10,23:44:00
2,23:59:00
