brygada,czas
6,04:14:00
8,04:34:00
10,04:52:00
1,05:12:00
2,05:32:00
3,05:52:00
5,06:11:00
6,06:23:00
8,06:35:00
9,06:45:00
015,06:53:00
10,07:01:00
11,07:09:00
016,07:17:00
12,07:25:00
1,07:33:00
2,07:41:00
013,07:49:00
3,07:57:00
4,08:05:00
014,08:13:00
5,08:21:00
6,08:29:00
7,08:37:00
8,08:47:00
9,08:59:00
015,09:05:00
10,09:11:00
11,09:23:00
016,09:29:00
12,09:35:00
1,09:47:00
2,09:59:00
3,10:11:00
4,10:23:00
5,10:35:00
6,10:47:00
7,10:59:00
8,11:11:00
9,11:23:00
10,11:35:00
11,11:47:00
12,11:59:00
1,12:11:00
2,12:23:00
3,12:35:00
4,12:47:00
5,12:59:00
6,13:11:00
7,13:23:00
8,13:35:00
9,13:47:00
10,13:59:00
11,14:11:00
12,14:23:00
1,14:35:00
2,14:45:00
3,14:53:00
013,15:01:00
4,15:09:00
5,15:17:00
014,15:25:00
6,15:33:00
7,15:41:00
8,15:49:00
9,15:57:00
10,16:05:00
015,16:13:00
11,16:21:00
12,16:29:00
016,16:37:00
1,16:45:00
2,16:53:00
3,17:01:00
013,17:09:00
4,17:17:00
5,17:25:00
014,17:33:00
6,17:41:00
7,17:49:00
8,17:59:00
9,18:11:00
015,18:23:00
11,18:35:00
12,18:41:00
016,18:47:00
1,18:59:00
2,19:11:00
013,19:23:00
4,19:35:00
014,19:47:00
6,19:59:00
7,20:12:00
9,20:32:00
015,20:52:00
016,21:12:00
2,21:32:00
4,21:52:00
014,22:00:00
6,22:12:00
7,22:32:00
9,22:54:00
015,23:14:00
2,23:34:00
4,23:54:00
