brygada,czas
06,05:15:00
4,05:55:00
71,06:20:00
72,06:35:00
3,06:50:00
06,07:05:00
4,07:21:00
5,07:36:00
71,07:53:00
72,08:08:00
3,08:23:00
06,08:38:00
4,08:55:00
5,09:14:00
71,09:34:00
72,09:54:00
3,10:14:00
4,10:34:00
5,10:54:00
71,11:14:00
72,11:34:00
3,11:54:00
4,12:14:00
5,12:34:00
71,12:54:00
72,13:14:00
3,13:34:00
4,13:54:00
5,14:14:00
71,14:34:00
72,14:54:00
06,15:11:00
3,15:26:00
4,15:41:00
5,15:56:00
71,16:11:00
72,16:26:00
06,16:41:00
3,16:56:00
4,17:11:00
5,17:26:00
71,17:41:00
72,17:56:00
06,18:14:00
3,18:34:00
4,18:54:00
5,19:13:00
71,19:33:00
72,19:53:00
3,20:13:00
4,20:33:00
5,20:53:00
71,21:13:00
72,21:33:00
3,21:55:00
4,22:25:00
71,22:55:00
72,23:25:00
