brygada,czas
016,04:49:00
7,05:08:00
034,05:18:00
017,05:27:00
9,05:33:00
037,05:38:00
018,05:48:00
035,05:58:00
11,06:03:00
019,06:08:00
26,06:15:00
13,06:22:00
27,06:28:00
020,06:35:00
032,06:42:00
1,06:48:00
033,06:54:00
015,07:00:00
28,07:05:00
3,07:10:00
034,07:14:00
4,07:18:00
29,07:22:00
016,07:26:00
036,07:30:00
5,07:34:00
21,07:38:00
6,07:42:00
037,07:46:00
7,07:50:00
22,07:54:00
8,07:58:00
035,08:02:00
017,08:06:00
23,08:10:00
9,08:14:00
24,08:18:00
10,08:22:00
031,08:26:00
018,08:30:00
25,08:34:00
11,08:38:00
26,08:42:00
019,08:46:00
033,08:50:00
12,08:54:00
27,08:58:00
13,09:02:00
28,09:06:00
020,09:10:00
032,09:13:00
14,09:18:00
29,09:21:00
1,09:25:00
30,09:30:00
2,09:35:00
21,09:41:00
3,09:47:00
22,09:53:00
036,09:55:00
4,09:59:00
23,10:05:00
5,10:11:00
24,10:17:00
6,10:23:00
25,10:29:00
7,10:35:00
26,10:41:00
8,10:47:00
27,10:53:00
9,10:59:00
28,11:05:00
10,11:11:00
29,11:17:00
11,11:23:00
30,11:29:00
12,11:35:00
21,11:41:00
13,11:47:00
22,11:53:00
14,11:59:00
23,12:05:00
1,12:11:00
24,12:17:00
2,12:23:00
25,12:29:00
3,12:35:00
26,12:41:00
4,12:47:00
27,12:53:00
5,12:59:00
28,13:05:00
6,13:11:00
29,13:17:00
7,13:23:00
30,13:29:00
8,13:35:00
21,13:41:00
9,13:47:00
22,13:53:00
017,13:56:00
10,13:59:00
23,14:05:00
11,14:11:00
24,14:18:00
12,14:23:00
25,14:30:00
13,14:35:00
034,14:38:00
26,14:42:00
14,14:47:00
27,14:54:00
1,15:00:00
28,15:05:00
2,15:10:00
29,15:14:00
3,15:18:00
30,15:22:00
4,15:26:00
037,15:30:00
015,15:34:00
031,15:38:00
5,15:42:00
032,15:46:00
6,15:50:00
033,15:54:00
016,15:58:00
23,16:02:00
7,16:06:00
21,16:10:00
8,16:14:00
24,16:18:00
9,16:22:00
22,16:26:00
017,16:30:00
034,16:34:00
10,16:38:00
036,16:42:00
018,16:46:00
27,16:50:00
11,16:54:00
25,16:58:00
12,17:02:00
28,17:06:00
019,17:10:00
26,17:14:00
13,17:18:00
30,17:22:00
14,17:26:00
035,17:30:00
020,17:34:00
031,17:38:00
1,17:42:00
29,17:46:00
2,17:50:00
033,17:54:00
3,17:58:00
037,18:02:00
4,18:06:00
21,18:09:00
015,18:14:00
032,18:18:00
5,18:24:00
6,18:27:00
22,18:29:00
036,18:33:00
016,18:36:00
23,18:42:00
7,18:47:00
25,18:53:00
9,18:59:00
24,19:06:00
017,19:11:00
26,19:17:00
018,19:23:00
27,19:27:00
035,19:29:00
11,19:35:00
12,19:40:00
29,19:43:00
019,19:47:00
30,19:50:00
033,19:53:00
13,20:00:00
21,20:04:00
14,20:10:00
032,20:16:00
1,20:22:00
22,20:28:00
2,20:34:00
23,20:40:00
25,20:44:00
4,20:48:00
24,20:58:00
5,21:08:00
26,21:18:00
7,21:28:00
035,21:38:00
9,21:48:00
033,21:58:00
017,22:08:00
018,22:14:00
032,22:18:00
11,22:28:00
24,22:38:00
13,22:48:00
1,23:09:00
2,23:29:00
5,23:50:00
