brygada,czas
1,04:41:00
2,05:11:00
3,05:28:00
460,05:38:00
5,05:48:00
461,05:58:00
08,06:08:00
09,06:18:00
2,06:28:00
1,06:39:00
460,06:50:00
6,07:00:00
3,07:11:00
461,07:21:00
08,07:32:00
5,07:42:00
2,07:52:00
09,08:02:00
460,08:12:00
1,08:22:00
3,08:32:00
6,08:42:00
08,08:52:00
5,09:02:00
461,09:11:00
09,09:22:00
2,09:36:00
1,09:51:00
460,10:06:00
6,10:21:00
3,10:36:00
461,10:51:00
5,11:06:00
1,11:21:00
2,11:36:00
6,11:51:00
460,12:06:00
461,12:21:00
3,12:36:00
1,12:51:00
5,13:06:00
6,13:21:00
2,13:36:00
461,13:51:00
460,14:06:00
1,14:21:00
3,14:36:00
6,14:50:00
5,15:04:00
461,15:15:00
460,15:26:00
2,15:36:00
1,15:46:00
3,15:56:00
08,16:06:00
6,16:16:00
5,16:26:00
09,16:36:00
460,16:46:00
2,16:56:00
461,17:06:00
011,17:11:00
3,17:16:00
08,17:26:00
1,17:36:00
5,17:46:00
09,17:56:00
6,18:06:00
2,18:16:00
461,18:26:00
460,18:36:00
3,18:46:00
08,18:56:00
011,19:06:00
5,19:14:00
09,19:23:00
1,19:33:00
2,19:43:00
461,19:53:00
6,20:06:00
3,20:20:00
460,20:35:00
5,20:50:00
011,21:05:00
461,21:20:00
2,21:36:00
3,21:56:00
460,22:16:00
461,22:41:00
2,23:11:00
