brygada,czas
1,05:04:00
3,05:19:00
07,05:34:00
5,05:49:00
6,06:04:00
1,06:20:00
3,06:36:00
07,06:51:00
5,07:05:00
6,07:17:00
1,07:29:00
2,07:41:00
3,07:53:00
4,08:05:00
07,08:17:00
5,08:29:00
6,08:41:00
1,08:53:00
2,09:06:00
3,09:20:00
4,09:35:00
5,09:50:00
6,10:05:00
1,10:20:00
2,10:35:00
3,10:50:00
4,11:05:00
5,11:20:00
6,11:35:00
1,11:50:00
2,12:05:00
3,12:20:00
4,12:35:00
5,12:50:00
6,13:05:00
1,13:20:00
2,13:35:00
3,13:50:00
4,14:05:00
5,14:20:00
6,14:35:00
1,14:50:00
2,15:05:00
3,15:21:00
4,15:36:00
5,15:51:00
6,16:05:00
1,16:17:00
2,16:29:00
3,16:41:00
4,16:53:00
07,17:05:00
5,17:17:00
6,17:29:00
1,17:41:00
2,17:53:00
3,18:04:00
4,18:16:00
07,18:28:00
5,18:40:00
6,18:52:00
1,19:04:00
2,19:15:00
3,19:27:00
4,19:39:00
07,19:51:00
5,20:04:00
6,20:19:00
2,20:34:00
3,20:49:00
4,21:04:00
07,21:19:00
5,21:34:00
6,21:49:00
2,22:04:00
4,22:19:00
07,22:34:00
5,22:49:00
6,23:04:00
2,23:19:00
4,23:34:00
07,23:49:00
5,24:04:00
2,24:24:00
