brygada,czas
3,05:02:00
014,05:09:00
5,05:22:00
7,05:40:00
015,05:53:00
9,06:04:00
016,06:18:00
11,06:28:00
12,06:36:00
1,06:44:00
2,06:52:00
013,07:00:00
3,07:08:00
4,07:16:00
014,07:24:00
5,07:32:00
6,07:40:00
7,07:48:00
8,07:56:00
015,08:04:00
9,08:12:00
10,08:20:00
016,08:28:00
11,08:36:00
12,08:44:00
1,08:52:00
2,09:04:00
3,09:16:00
4,09:28:00
5,09:40:00
6,09:52:00
7,10:04:00
8,10:16:00
9,10:28:00
10,10:40:00
11,10:52:00
12,11:04:00
1,11:16:00
2,11:28:00
3,11:40:00
4,11:52:00
5,12:04:00
6,12:16:00
7,12:28:00
8,12:40:00
9,12:52:00
10,13:04:00
11,13:16:00
12,13:28:00
1,13:40:00
2,13:52:00
3,14:04:00
013,14:11:00
4,14:16:00
5,14:28:00
6,14:36:00
7,14:44:00
014,14:52:00
8,15:00:00
9,15:08:00
015,15:16:00
10,15:24:00
11,15:32:00
016,15:40:00
12,15:48:00
1,15:56:00
2,16:04:00
3,16:12:00
013,16:20:00
4,16:28:00
5,16:36:00
6,16:44:00
7,16:52:00
014,17:00:00
8,17:08:00
9,17:16:00
015,17:24:00
10,17:32:00
11,17:40:00
016,17:48:00
12,17:56:00
1,18:04:00
2,18:16:00
3,18:22:00
013,18:28:00
4,18:40:00
5,18:46:00
6,18:52:00
7,19:04:00
014,19:16:00
8,19:28:00
015,19:40:00
10,19:52:00
016,20:05:00
12,20:13:00
1,20:22:00
2,20:42:00
4,21:02:00
7,21:22:00
014,21:42:00
015,22:02:00
016,22:23:00
1,22:43:00
2,23:03:00
4,23:13:00
7,23:24:00
