brygada,czas
013,04:49:00
014,05:14:00
016,05:34:00
015,05:51:00
8,06:07:00
017,06:18:00
9,06:28:00
10,06:38:00
11,06:48:00
12,06:58:00
013,07:08:00
1,07:16:00
2,07:26:00
3,07:37:00
014,07:47:00
4,07:57:00
016,08:06:00
5,08:16:00
015,08:26:00
6,08:36:00
7,08:46:00
8,09:01:00
9,09:16:00
10,09:30:00
11,09:43:00
12,09:58:00
1,10:13:00
2,10:28:00
3,10:43:00
4,10:58:00
5,11:13:00
6,11:28:00
7,11:43:00
8,11:58:00
9,12:13:00
10,12:28:00
11,12:43:00
12,12:58:00
1,13:13:00
2,13:27:00
3,13:39:00
013,13:49:00
4,13:59:00
5,14:09:00
014,14:19:00
6,14:29:00
7,14:39:00
016,14:49:00
8,14:59:00
9,15:07:00
017,15:15:00
10,15:25:00
11,15:35:00
12,15:46:00
015,15:56:00
1,16:06:00
2,16:16:00
018,16:26:00
3,16:36:00
013,16:46:00
4,16:56:00
5,17:06:00
014,17:16:00
6,17:26:00
7,17:37:00
016,17:47:00
8,17:57:00
9,18:09:00
10,18:21:00
11,18:33:00
12,18:47:00
015,19:02:00
1,19:17:00
2,19:29:00
3,19:44:00
4,19:59:00
5,20:14:00
6,20:29:00
7,20:44:00
8,20:59:00
9,21:13:00
10,21:28:00
11,21:42:00
12,21:57:00
2,22:12:00
3,22:26:00
4,22:46:00
5,23:06:00
7,23:26:00
9,23:46:00
