brygada,czas
069,04:50:00
65,05:20:00
068,05:45:00
64,06:09:00
61,06:29:00
62,06:49:00
067,07:09:00
63,07:29:00
069,07:49:00
65,08:09:00
068,08:29:00
66,08:50:00
64,09:20:00
65,09:50:00
66,10:20:00
64,10:50:00
65,11:20:00
66,11:50:00
64,12:20:00
65,12:50:00
66,13:20:00
64,13:50:00
65,14:20:00
66,14:50:00
64,15:19:00
068,15:39:00
65,15:59:00
66,16:19:00
069,16:39:00
64,16:59:00
068,17:19:00
65,17:39:00
66,17:59:00
069,18:19:00
64,18:39:00
068,18:59:00
65,19:20:00
66,19:50:00
64,20:20:00
65,20:50:00
66,21:20:00
64,21:50:00
65,22:20:00
66,22:50:00
