brygada,czas
1,05:22:00
3,05:42:00
5,06:02:00
7,06:18:00
011,06:33:00
9,06:43:00
012,06:53:00
1,07:03:00
2,07:15:00
010,07:28:00
3,07:38:00
4,07:48:00
5,07:58:00
6,08:08:00
7,08:18:00
8,08:28:00
011,08:38:00
9,08:47:00
012,08:57:00
1,09:09:00
2,09:22:00
3,09:36:00
4,09:51:00
5,10:06:00
6,10:21:00
7,10:36:00
8,10:51:00
9,11:06:00
1,11:21:00
2,11:36:00
3,11:51:00
4,12:06:00
5,12:21:00
6,12:36:00
7,12:51:00
8,13:06:00
9,13:21:00
1,13:36:00
2,13:51:00
3,14:06:00
4,14:21:00
5,14:36:00
6,14:51:00
7,15:06:00
8,15:21:00
9,15:32:00
013,15:42:00
1,15:52:00
2,16:02:00
010,16:12:00
3,16:22:00
4,16:32:00
5,16:42:00
011,16:52:00
6,17:02:00
012,17:12:00
7,17:22:00
8,17:32:00
9,17:42:00
013,17:52:00
1,18:07:00
2,18:22:00
3,18:36:00
4,18:51:00
5,19:06:00
6,19:21:00
7,19:36:00
8,19:51:00
9,20:06:00
1,20:21:00
2,20:36:00
3,20:56:00
4,21:14:00
6,21:32:00
8,21:52:00
2,22:22:00
220,22:52:00
