brygada,czas
4,05:25:00
010,05:46:00
7,06:08:00
8,06:41:00
2,06:56:00
1,07:11:00
4,07:26:00
3,07:41:00
010,07:56:00
5,08:11:00
6,08:26:00
7,08:41:00
8,08:56:00
9,09:11:00
2,09:21:00
1,09:36:00
4,09:51:00
3,10:06:00
6,10:21:00
5,10:36:00
7,10:51:00
9,11:06:00
8,11:21:00
1,11:36:00
2,11:51:00
3,12:06:00
4,12:21:00
5,12:36:00
6,12:51:00
7,13:06:00
8,13:21:00
9,13:36:00
2,13:51:00
1,14:06:00
4,14:21:00
3,14:36:00
6,14:51:00
5,15:06:00
7,15:21:00
9,15:36:00
8,15:51:00
1,16:06:00
2,16:21:00
3,16:36:00
4,16:51:00
5,17:06:00
6,17:21:00
7,17:36:00
8,17:51:00
9,18:06:00
2,18:21:00
1,18:36:00
4,18:51:00
3,19:06:00
5,19:21:00
6,19:36:00
7,19:51:00
8,20:06:00
9,20:21:00
1,20:36:00
2,20:51:00
4,21:05:00
3,21:25:00
211,21:45:00
8,22:05:00
2,22:25:00
4,22:55:00
