brygada,czas
015,06:11:00
9,06:23:00
10,06:35:00
11,06:49:00
1,07:01:00
2,07:13:00
013,07:22:00
3,07:30:00
4,07:38:00
014,07:46:00
5,07:54:00
6,08:02:00
015,08:10:00
7,08:18:00
8,08:26:00
9,08:34:00
016,08:42:00
10,08:50:00
11,08:58:00
12,09:06:00
1,09:13:00
2,09:24:00
3,09:36:00
4,09:48:00
5,10:00:00
6,10:12:00
7,10:24:00
8,10:36:00
9,10:48:00
10,11:00:00
11,11:12:00
12,11:24:00
1,11:36:00
2,11:48:00
3,12:00:00
4,12:12:00
5,12:24:00
6,12:36:00
7,12:48:00
8,13:00:00
9,13:12:00
10,13:24:00
11,13:36:00
12,13:48:00
1,14:00:00
2,14:12:00
3,14:25:00
013,14:31:00
4,14:37:00
5,14:49:00
014,14:56:00
6,15:01:00
7,15:13:00
8,15:22:00
015,15:30:00
9,15:38:00
10,15:46:00
016,15:54:00
11,16:02:00
12,16:10:00
1,16:18:00
2,16:26:00
3,16:34:00
013,16:42:00
4,16:50:00
5,16:58:00
014,17:06:00
6,17:14:00
7,17:22:00
8,17:30:00
015,17:38:00
9,17:46:00
10,17:54:00
016,18:02:00
11,18:10:00
12,18:17:00
1,18:25:00
3,18:36:00
013,18:48:00
4,19:00:00
5,19:06:00
014,19:12:00
6,19:24:00
8,19:36:00
015,19:48:00
9,20:00:00
016,20:11:00
11,20:23:00
12,20:35:00
1,20:47:00
3,20:59:00
4,21:11:00
