brygada,czas
8,04:07:00
5,04:27:00
11,04:35:00
13,04:55:00
7,05:07:00
14,05:15:00
018,05:27:00
1,05:35:00
015,05:43:00
11,05:47:00
8,05:55:00
12,06:01:00
13,06:04:00
5,06:11:00
14,06:16:00
6,06:23:00
1,06:28:00
7,06:35:00
015,06:40:00
017,06:44:00
2,06:47:00
8,06:52:00
016,06:56:00
018,06:59:00
12,07:04:00
9,07:07:00
4,07:12:00
10,07:15:00
5,07:20:00
11,07:23:00
6,07:28:00
3,07:31:00
7,07:36:00
019,07:39:00
017,07:44:00
13,07:47:00
8,07:52:00
14,07:55:00
018,08:00:00
1,08:03:00
9,08:08:00
015,08:11:00
10,08:16:00
2,08:19:00
11,08:24:00
016,08:27:00
3,08:32:00
12,08:35:00
019,08:40:00
4,08:43:00
13,08:48:00
5,08:51:00
14,08:56:00
6,08:59:00
1,09:04:00
7,09:11:00
2,09:16:00
8,09:23:00
3,09:28:00
9,09:35:00
4,09:40:00
10,09:47:00
5,09:52:00
11,09:59:00
6,10:04:00
12,10:11:00
7,10:16:00
13,10:23:00
8,10:28:00
14,10:35:00
9,10:40:00
1,10:47:00
10,10:52:00
2,10:59:00
11,11:04:00
3,11:11:00
12,11:16:00
4,11:23:00
13,11:28:00
5,11:35:00
14,11:40:00
6,11:47:00
1,11:52:00
7,11:59:00
2,12:04:00
8,12:11:00
3,12:16:00
9,12:23:00
4,12:28:00
10,12:35:00
5,12:40:00
11,12:47:00
6,12:52:00
12,12:59:00
7,13:04:00
13,13:11:00
8,13:16:00
14,13:23:00
9,13:28:00
1,13:35:00
10,13:40:00
2,13:47:00
11,13:52:00
3,13:59:00
12,14:04:00
4,14:11:00
13,14:16:00
016,14:20:00
5,14:23:00
14,14:28:00
019,14:32:00
6,14:35:00
1,14:40:00
7,14:47:00
2,14:52:00
017,14:55:00
015,14:58:00
8,15:01:00
3,15:04:00
9,15:07:00
4,15:12:00
018,15:15:00
016,15:20:00
10,15:23:00
14,15:28:00
11,15:31:00
6,15:36:00
12,15:39:00
7,15:44:00
13,15:47:00
017,15:52:00
5,15:55:00
8,16:00:00
019,16:03:00
9,16:08:00
1,16:11:00
018,16:16:00
2,16:19:00
10,16:24:00
015,16:27:00
11,16:32:00
3,16:35:00
12,16:40:00
4,16:43:00
13,16:48:00
016,16:51:00
5,16:56:00
14,16:59:00
019,17:04:00
6,17:07:00
1,17:12:00
7,17:15:00
2,17:20:00
017,17:23:00
015,17:28:00
8,17:31:00
3,17:36:00
9,17:39:00
4,17:44:00
018,17:47:00
016,17:52:00
10,17:55:00
14,18:00:00
11,18:03:00
6,18:08:00
12,18:11:00
7,18:16:00
13,18:23:00
8,18:28:00
019,18:35:00
9,18:40:00
2,18:47:00
10,18:52:00
015,18:59:00
11,19:04:00
3,19:11:00
12,19:16:00
4,19:23:00
13,19:28:00
14,19:35:00
019,19:40:00
6,19:47:00
2,19:52:00
7,19:59:00
015,20:05:00
8,20:11:00
3,20:16:00
9,20:23:00
13,20:28:00
10,20:35:00
2,20:47:00
11,20:55:00
8,21:07:00
12,21:15:00
10,21:27:00
14,21:35:00
11,21:47:00
015,21:55:00
12,22:07:00
3,22:15:00
14,22:27:00
2,22:35:00
8,22:55:00
10,23:15:00
