brygada,czas
31,04:55:00
32,05:55:00
33,06:49:00
34,07:55:00
31,09:00:00
32,09:55:00
33,10:59:00
31,11:58:00
34,12:55:00
32,13:53:00
33,15:03:00
31,15:55:00
34,16:55:00
32,17:59:00
33,19:00:00
31,19:59:00
34,20:59:00
32,21:55:00
33,22:55:00
31,23:55:00
