brygada,czas
018,05:09:00
13,05:29:00
1,05:49:00
2,06:08:00
015,06:20:00
5,06:33:00
6,06:45:00
016,06:57:00
8,07:07:00
9,07:15:00
017,07:23:00
10,07:31:00
018,07:39:00
11,07:47:00
12,07:55:00
13,08:03:00
1,08:11:00
014,08:19:00
2,08:27:00
3,08:35:00
015,08:43:00
4,08:51:00
5,08:59:00
6,09:09:00
7,09:21:00
016,09:27:00
8,09:33:00
9,09:45:00
10,09:57:00
11,10:09:00
12,10:21:00
13,10:33:00
1,10:45:00
2,10:57:00
3,11:09:00
4,11:21:00
5,11:33:00
6,11:45:00
7,11:57:00
8,12:09:00
9,12:21:00
10,12:33:00
11,12:45:00
12,12:57:00
13,13:09:00
1,13:21:00
2,13:33:00
3,13:45:00
4,13:57:00
5,14:09:00
6,14:21:00
7,14:33:00
8,14:45:00
9,14:57:00
10,15:07:00
11,15:15:00
015,15:23:00
12,15:31:00
13,15:39:00
016,15:47:00
1,15:55:00
2,16:03:00
3,16:11:00
4,16:19:00
017,16:27:00
5,16:35:00
6,16:43:00
018,16:51:00
7,16:59:00
8,17:07:00
014,17:15:00
9,17:23:00
10,17:31:00
11,17:39:00
015,17:47:00
12,17:55:00
13,18:03:00
016,18:11:00
1,18:21:00
2,18:33:00
3,18:39:00
4,18:45:00
5,18:57:00
6,19:03:00
018,19:09:00
7,19:21:00
8,19:33:00
014,19:45:00
9,19:57:00
11,20:08:00
12,20:20:00
13,20:32:00
016,20:49:00
2,21:09:00
5,21:29:00
018,21:49:00
7,22:09:00
014,22:29:00
11,22:36:00
12,22:51:00
016,23:11:00
2,23:31:00
