brygada,czas
05,05:18:00
04,05:48:00
2,06:19:00
05,06:49:00
04,07:19:00
1,07:40:00
2,08:03:00
05,08:23:00
3,08:47:00
1,09:17:00
2,09:47:00
3,10:17:00
1,10:47:00
2,11:17:00
3,11:47:00
1,12:17:00
2,12:47:00
3,13:17:00
1,13:47:00
2,14:17:00
05,14:42:00
3,15:02:00
1,15:22:00
04,15:43:00
2,16:03:00
05,16:25:00
3,16:45:00
1,17:05:00
04,17:25:00
2,17:45:00
05,18:05:00
3,18:25:00
1,18:45:00
04,19:05:00
2,19:24:00
05,19:43:00
3,20:03:00
1,20:22:00
04,20:49:00
2,21:18:00
3,21:48:00
1,22:18:00
2,22:48:00
3,23:18:00
1,23:48:00
