brygada,czas
066,04:06:00
064,04:36:00
08,04:56:00
04,05:16:00
066,05:36:00
063,05:49:00
07,05:59:00
1,06:09:00
08,06:19:00
2,06:30:00
04,06:40:00
05,06:50:00
064,07:00:00
3,07:10:00
07,07:20:00
1,07:30:00
08,07:40:00
2,07:50:00
04,08:01:00
05,08:11:00
064,08:21:00
3,08:31:00
07,08:43:00
1,09:08:00
2,09:38:00
3,10:08:00
1,10:38:00
2,11:08:00
3,11:38:00
1,12:08:00
2,12:38:00
3,13:08:00
1,13:38:00
2,14:08:00
3,14:34:00
09,14:54:00
1,15:14:00
04,15:24:00
2,15:34:00
05,15:44:00
06,15:54:00
3,16:04:00
07,16:14:00
08,16:24:00
09,16:34:00
1,16:44:00
04,16:54:00
2,17:04:00
05,17:14:00
06,17:24:00
3,17:34:00
07,17:44:00
08,17:54:00
09,18:04:00
1,18:14:00
04,18:24:00
2,18:33:00
05,18:43:00
3,19:03:00
07,19:13:00
1,19:38:00
2,20:08:00
3,20:37:00
1,21:07:00
2,21:37:00
3,22:07:00
1,22:36:00
2,23:11:00
3,23:51:00
