brygada,czas
3,05:10:00
4,05:38:00
1,06:08:00
2,06:32:00
3,06:49:00
07,07:05:00
4,07:21:00
5,07:38:00
1,07:53:00
06,08:08:00
2,08:23:00
3,08:38:00
07,08:58:00
4,09:17:00
5,09:36:00
1,09:56:00
2,10:16:00
3,10:36:00
4,10:56:00
5,11:16:00
1,11:36:00
2,11:56:00
3,12:16:00
4,12:36:00
5,12:56:00
1,13:16:00
2,13:36:00
06,13:46:00
3,13:56:00
07,14:16:00
4,14:36:00
5,14:51:00
1,15:06:00
2,15:22:00
06,15:38:00
3,15:54:00
07,16:09:00
4,16:24:00
5,16:39:00
1,16:54:00
2,17:09:00
06,17:24:00
3,17:39:00
07,17:54:00
4,18:09:00
5,18:23:00
1,18:38:00
2,18:57:00
06,19:17:00
3,19:36:00
4,19:56:00
5,20:15:00
1,20:35:00
2,20:55:00
3,21:14:00
4,21:32:00
5,21:51:00
1,22:11:00
2,22:38:00
3,23:08:00
5,23:37:00
