brygada,czas
7,04:27:00
012,04:47:00
27,04:57:00
013,05:06:00
033,05:16:00
11,05:26:00
034,05:34:00
2,05:42:00
31,05:48:00
3,05:54:00
22,06:00:00
015,06:06:00
032,06:12:00
5,06:18:00
24,06:24:00
6,06:30:00
25,06:36:00
7,06:40:00
26,06:44:00
012,06:48:00
27,06:52:00
8,06:56:00
033,07:00:00
9,07:04:00
28,07:08:00
013,07:12:00
29,07:16:00
10,07:20:00
034,07:24:00
11,07:28:00
30,07:32:00
1,07:36:00
31,07:40:00
014,07:44:00
21,07:48:00
2,07:52:00
22,07:56:00
3,08:00:00
032,08:04:00
015,08:08:00
23,08:12:00
4,08:16:00
24,08:20:00
5,08:24:00
25,08:28:00
6,08:32:00
26,08:37:00
7,08:42:00
012,08:45:00
27,08:48:00
033,08:51:00
8,08:54:00
28,09:00:00
9,09:06:00
013,09:09:00
29,09:12:00
034,09:15:00
10,09:18:00
30,09:24:00
11,09:30:00
31,09:36:00
1,09:42:00
21,09:48:00
2,09:54:00
22,10:00:00
3,10:06:00
23,10:12:00
4,10:18:00
24,10:24:00
5,10:30:00
25,10:36:00
6,10:42:00
26,10:48:00
7,10:54:00
27,11:00:00
8,11:06:00
28,11:12:00
9,11:18:00
29,11:24:00
10,11:30:00
30,11:36:00
11,11:42:00
31,11:48:00
1,11:54:00
21,12:00:00
2,12:06:00
22,12:12:00
3,12:18:00
23,12:24:00
4,12:30:00
24,12:36:00
5,12:42:00
25,12:48:00
6,12:54:00
26,13:00:00
7,13:06:00
27,13:12:00
8,13:18:00
28,13:24:00
9,13:30:00
29,13:36:00
10,13:42:00
30,13:48:00
11,13:54:00
31,14:00:00
1,14:06:00
21,14:12:00
2,14:18:00
22,14:24:00
3,14:30:00
23,14:36:00
4,14:40:00
24,14:44:00
5,14:48:00
25,14:52:00
014,14:56:00
033,15:00:00
6,15:04:00
26,15:08:00
7,15:12:00
27,15:16:00
015,15:20:00
034,15:24:00
8,15:28:00
28,15:32:00
9,15:36:00
29,15:40:00
10,15:44:00
30,15:48:00
11,15:52:00
31,15:56:00
012,16:00:00
21,16:04:00
1,16:08:00
032,16:12:00
2,16:16:00
22,16:20:00
013,16:24:00
23,16:28:00
3,16:32:00
24,16:36:00
4,16:40:00
25,16:44:00
5,16:48:00
033,16:52:00
014,16:56:00
26,17:00:00
6,17:04:00
27,17:08:00
7,17:12:00
034,17:16:00
015,17:20:00
28,17:24:00
8,17:28:00
29,17:32:00
9,17:36:00
30,17:40:00
10,17:44:00
31,17:49:00
11,17:54:00
012,17:57:00
21,18:00:00
032,18:03:00
1,18:06:00
22,18:12:00
2,18:18:00
013,18:21:00
23,18:24:00
24,18:27:00
3,18:30:00
25,18:36:00
4,18:42:00
5,18:45:00
033,18:48:00
26,18:51:00
014,18:54:00
27,19:00:00
6,19:06:00
034,19:12:00
7,19:18:00
28,19:24:00
8,19:30:00
29,19:36:00
9,19:42:00
30,19:48:00
10,19:54:00
31,20:00:00
21,20:03:00
11,20:06:00
1,20:11:00
22,20:16:00
23,20:21:00
2,20:26:00
25,20:31:00
3,20:36:00
033,20:41:00
4,20:46:00
27,20:56:00
6,21:06:00
034,21:16:00
7,21:26:00
29,21:36:00
8,21:46:00
31,21:56:00
10,22:06:00
22,22:16:00
11,22:26:00
3,22:36:00
2,22:46:00
27,22:56:00
4,23:06:00
6,23:26:00
7,23:46:00
8,24:06:00
10,24:26:00
11,24:46:00
4,24:56:00
6,25:06:00
