brygada,czas
3,05:12:00
1,05:42:00
06,05:57:00
2,06:12:00
4,06:28:00
3,06:43:00
06,06:58:00
5,07:14:00
4,07:29:00
1,07:44:00
06,07:59:00
2,08:14:00
4,08:29:00
3,08:44:00
06,08:59:00
5,09:14:00
4,09:29:00
1,09:44:00
06,09:59:00
2,10:14:00
4,10:29:00
3,10:44:00
5,10:59:00
4,11:14:00
1,11:29:00
5,11:44:00
2,11:59:00
1,12:14:00
3,12:29:00
2,12:44:00
4,12:59:00
3,13:14:00
06,13:29:00
5,13:44:00
4,13:59:00
1,14:14:00
06,14:29:00
2,14:44:00
4,14:59:00
3,15:14:00
06,15:29:00
5,15:44:00
4,15:59:00
1,16:14:00
06,16:29:00
2,16:44:00
4,16:59:00
3,17:14:00
06,17:29:00
5,17:44:00
4,17:59:00
1,18:14:00
06,18:29:00
2,18:44:00
4,18:59:00
3,19:13:00
06,19:28:00
5,19:43:00
4,19:58:00
1,20:13:00
2,20:28:00
4,20:43:00
3,20:58:00
2,21:12:00
5,21:27:00
3,21:42:00
5,22:12:00
4,22:42:00
2,23:12:00
