brygada,czas
04,04:18:00
1,04:43:00
3,05:08:00
04,05:28:00
05,05:48:00
1,06:11:00
2,06:33:00
3,06:53:00
04,07:14:00
05,07:36:00
1,07:55:00
2,08:15:00
3,08:35:00
04,08:56:00
05,09:25:00
1,09:55:00
2,10:26:00
3,10:55:00
1,11:25:00
2,11:56:00
3,12:25:00
1,12:56:00
2,13:26:00
3,13:57:00
05,14:22:00
1,14:43:00
2,15:04:00
04,15:23:00
3,15:44:00
05,16:03:00
1,16:23:00
2,16:43:00
04,17:03:00
3,17:23:00
05,17:43:00
1,18:03:00
2,18:26:00
04,18:56:00
3,19:24:00
05,19:52:00
1,20:21:00
2,20:51:00
63,21:18:00
65,21:48:00
2,22:18:00
63,22:48:00
65,23:18:00
63,24:18:00
