brygada,czas
2,04:05:00
4,04:35:00
05,04:55:00
1,05:10:00
2,05:20:00
4,05:40:00
05,06:00:00
1,06:15:00
2,06:30:00
3,06:45:00
4,07:00:00
05,07:17:00
1,07:32:00
2,07:52:00
3,08:12:00
4,08:32:00
05,08:52:00
1,09:11:00
2,09:31:00
3,09:51:00
4,10:11:00
1,10:31:00
2,10:51:00
3,11:11:00
4,11:31:00
1,11:51:00
2,12:11:00
3,12:31:00
4,12:51:00
1,13:11:00
2,13:31:00
3,13:51:00
4,14:11:00
1,14:31:00
05,14:46:00
2,15:01:00
3,15:17:00
4,15:32:00
1,15:47:00
05,16:02:00
2,16:17:00
3,16:32:00
4,16:47:00
1,17:02:00
05,17:17:00
2,17:32:00
3,17:47:00
4,18:02:00
1,18:17:00
05,18:32:00
2,18:50:00
3,19:09:00
4,19:29:00
1,19:49:00
2,20:09:00
3,20:29:00
4,20:49:00
1,21:08:00
2,21:28:00
3,21:48:00
4,22:08:00
1,22:38:00
3,23:08:00
1,23:38:00
3,24:08:00
