brygada,czas
1,05:01:00
03,05:21:00
2,05:41:00
04,06:01:00
1,06:21:00
03,06:36:00
2,06:51:00
04,07:07:00
1,07:22:00
03,07:37:00
2,07:52:00
04,08:07:00
1,08:22:00
03,08:37:00
2,08:52:00
04,09:07:00
1,09:22:00
03,09:42:00
2,10:02:00
1,10:32:00
2,11:02:00
1,11:32:00
2,12:02:00
1,12:32:00
2,13:02:00
1,13:32:00
03,14:02:00
2,14:22:00
04,14:37:00
1,14:52:00
03,15:08:00
2,15:23:00
04,15:38:00
1,15:53:00
03,16:08:00
2,16:23:00
04,16:38:00
1,16:53:00
03,17:08:00
2,17:23:00
04,17:38:00
1,17:53:00
03,18:07:00
2,18:22:00
04,18:37:00
1,18:52:00
03,19:06:00
2,19:21:00
04,19:41:00
1,20:01:00
2,20:31:00
1,21:01:00
2,21:31:00
1,22:01:00
2,22:31:00
1,23:01:00
2,23:31:00
