brygada,czas
6,04:55:00
08,05:25:00
2,05:51:00
3,06:07:00
09,06:23:00
4,06:38:00
5,06:53:00
6,07:08:00
07,07:23:00
08,07:38:00
1,07:53:00
2,08:08:00
3,08:23:00
09,08:38:00
4,08:55:00
5,09:14:00
6,09:34:00
07,09:54:00
1,10:14:00
2,10:34:00
3,10:54:00
4,11:14:00
5,11:34:00
6,11:54:00
1,12:14:00
2,12:34:00
3,12:54:00
4,13:14:00
5,13:35:00
08,13:52:00
6,14:07:00
1,14:22:00
2,14:37:00
09,14:52:00
3,15:07:00
4,15:22:00
5,15:37:00
07,15:52:00
08,16:07:00
6,16:22:00
1,16:37:00
2,16:52:00
09,17:07:00
3,17:22:00
4,17:37:00
5,17:52:00
07,18:07:00
08,18:22:00
6,18:37:00
1,18:56:00
2,19:16:00
3,19:36:00
4,19:56:00
5,20:16:00
6,20:36:00
1,20:56:00
2,21:25:00
297,21:55:00
5,22:25:00
1,22:55:00
